1 - State Code,1 - State Name,8 - Structure Number,22 - Owner Agency,3 - County Code,3 - County Name,4 - Place Code,City - InfoBridge Place Code,City - InfoBridge Place Name,27 - Year Built,29 - Average Daily Traffic,43A - Main Span Material,43B - Main Span Design,45 - Number of Spans in Main Unit,49 - Structure Length (ft.),6A - Features Intersected,7 - Facility Carried By Structure,CAT10 - Bridge Condition,Bridge Age (yr),CAT29 - Deck Area (sq. ft.),16 - Latitude (decimal),17 - Longitude (decimal),34 - Skew Angle (degrees),48 - Length of Maximum Span (ft.)
41,Oregon,17425 162 01153,State Highway Agency,47,Marion County,70200,0,No Place Code,1995,13449,Prestressed Concrete Continuous,Box Beam or Girders - Multiple,2,335,Hwy 162 (OR 22)         ,Golf Club Road    ,Fair,28,21100.7,44.83055,-122.8235,33,174.9
41,Oregon,08966 227 00081,State Highway Agency,39,Lane County,23850,23850,Eugene city,1967,49664,Concrete Continuous,Box Beam or Girders - Multiple,9,844.2,WILLAMETTE RIVER        ,1-105 (HWY 227)   ,Fair,56,68407.9,44.06376,-123.10088,0,126
41,Oregon,13516F064C02138,State Highway Agency,51,Multnomah County,59000,59000,Portland city,1985,62704,Prestressed Concrete,Box Beam or Girders - Single or Spread,1,150.9,Hwy 002EB to Hwy 064SB  ,SB Conn to Glisan ,Good,38,4456.3,45.530144,-122.5661,0,150.9
41,Oregon,13514I064 02224,State Highway Agency,51,Multnomah County,59000,59000,Portland city,1979,73339,Concrete,Frame,1,42.7,Light Rail              ,Hwy 064 (I-205 NB),Fair,44,16036.1,45.541965,-122.56175,21,37.4
41,Oregon,08966R227 00101,State Highway Agency,39,Lane County,23850,23850,Eugene city,1967,9212,Concrete,Box Beam or Girders - Multiple,1,104.3,BICYCLE PATH            ,I-105 (HWY 227) CO,Fair,56,3046.4,44.0645,-123.1006,0,104.3
41,Oregon,07471B045 05638,State Highway Agency,19,Douglas County,0,0,No Place Code,1981,4283,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,2,149.9,PASS CREEK              ,OR 38 (HWY 045)   ,Fair,42,8460.9,43.707413,-123.228004,38,75.1
41,Oregon,13516D064C02159,State Highway Agency,51,Multnomah County,59000,59000,Portland city,1985,62704,Prestressed Concrete Continuous,Box Beam or Girders - Single or Spread,7,1109.6,Hwy 2 Hwy 064 LT RL     ,Hwy 064 (I-205) Co,Fair,38,41500,45.53185,-122.56565,0,190
41,Oregon,13516 002 00582,State Highway Agency,51,Multnomah County,59000,59000,Portland city,1977,65747,Prestressed Concrete Continuous,Box Beam or Girders - Multiple,7,1142.1,"Hwy002,064,TriMet,UPRR  ",SE Halsey St      ,Fair,46,71566,45.53412,-122.564926,7,178.1
41,Oregon,13516C064C02151,State Highway Agency,51,Multnomah County,59000,59000,Portland city,1985,62704,Prestressed Concrete Continuous,Box Beam or Girders - Single or Spread,3,492.1,UPRR                    ,Hwy 064 (I-205) Co,Fair,38,16468.8,45.532917,-122.56554,0,211.9
41,Oregon,13514D002C00664,State Highway Agency,51,Multnomah County,59000,59000,Portland city,1980,45910,Concrete,Frame,1,51.8,Uxing Hwy064 & Conn 2   ,Hwy 064           ,Fair,43,21871,45.54726,-122.56028,27,47.9
41,Oregon,13514C064 02271,State Highway Agency,51,Multnomah County,59000,59000,Portland city,1979,146678,Concrete,Frame,1,51.8,Hwy 064 Conn 2          ,Hwy 064           ,Fair,44,23333.6,45.547672,-122.560326,42,47.9
41,Oregon,0M407 001 20205,State Highway Agency,39,Lane County,0,0,No Place Code,1960,36219,Concrete Continuous,Culvert,2,20,CREEK                   ,I-5 (HWY 001)     ,Fair,63,1602.1,44.17861,-123.06076,0,9.8
41,Oregon,07642 236 00783,State Highway Agency,19,Douglas County,0,0,No Place Code,1954,1554,Concrete Continuous,Tee Beam,4,162.1,YONCALLA JCT            ,I-5 (HWY 001) CON ,Fair,69,4945.2,43.56345,-123.27996,22,48.9
41,Oregon,16055 064 02434,State Highway Agency,51,Multnomah County,59000,59000,Portland city,1980,66735,Prestressed Concrete,Stringer/Multi-beam or Girder,3,311,Columbia Sl & Alderwood ,Hwy 064 (I-205 NB),Fair,43,21632.9,45.566772,-122.55501,41,120.1
41,Oregon,07641 236 00768,State Highway Agency,19,Douglas County,0,0,No Place Code,1954,701,Concrete Continuous,Tee Beam,3,56.1,YONCALLA CREEK          ,I-5 (HWY 001) CON ,Fair,69,1895.8,43.56536,-123.28095,27,38.1
41,Oregon,16055A064 02433,State Highway Agency,51,Multnomah County,59000,59000,Portland city,1980,66735,Prestressed Concrete,Stringer/Multi-beam or Girder,3,311,Columbia Sl & Alderwood ,Hwy 064 (I-205 SB),Fair,43,21632.9,45.566814,-122.55565,41,120.1
41,Oregon,09623 171C00242,State Highway Agency,5,Clackamas County,0,48650,Milwaukie city,1970,27442,Prestressed Concrete Continuous,Box Beam or Girders - Multiple,2,291,HWY 171                 ,HARMONY RD        ,Fair,53,20145.4,45.43017,-122.60655,55,163.1
41,Oregon,09555 064 02632,State Highway Agency,51,Multnomah County,0,59000,Portland city,1982,133470,Prestressed Concrete Continuous,Box Beam or Girders - Multiple,23,7434.1,Columbia River          ,Hwy 064           ,Fair,41,1119497.4,45.591698,-122.54779,40,600.1
41,Oregon,07644A001 14821,State Highway Agency,19,Douglas County,0,0,No Place Code,1954,21192,Concrete Continuous,Tee Beam,3,95.1,RICE HILL FRONT RD      ,I-5 (HWY 001)     ,Fair,69,8615.4,43.534714,-123.294624,1,38.1
41,Oregon,08705C069C01015,State Highway Agency,39,Lane County,23850,23850,Eugene city,1964,15744,Prestressed Concrete,Slab,3,71.9,SLOUGH (EB ON RAMP)     ,HWY 69 EB CONN    ,Fair,59,1720.8,44.09024,-123.09763,0,24
41,Oregon,08705B069C01015,State Highway Agency,39,Lane County,23850,23850,Eugene city,1964,8733,Prestressed Concrete,Slab,3,60,SLOUGH (WB OFF RAMP)    ,HWY 69 WB CONN    ,Fair,59,1556.1,44.091537,-123.09718,0,20
41,Oregon,00580 01E 01787,State Highway Agency,5,Clackamas County,0,0,No Place Code,1929,20797,Concrete Continuous,Tee Beam,9,292,Beaver Creek            ,Hwy 081 (OR 99E)  ,Fair,94,16669,45.29787,-122.6584,0,60
41,Oregon,08705 069 01015,State Highway Agency,39,Lane County,23850,23850,Eugene city,1961,26536,Prestressed Concrete,Slab,5,134.2,DEBRICK SLOUGH          ,HWY 69 (WB)       ,Fair,62,4446.5,44.09099,-123.09757,0,26.9
41,Oregon,08705A069 01015,State Highway Agency,39,Lane County,23850,23850,Eugene city,1965,26536,Prestressed Concrete,Slab,3,84.3,DEBRICK SLOUGH          ,HWY 69 (EB)       ,Good,58,3706.9,44.09091,-123.09775,0,26.9
41,Oregon,07549 001C14218,State Highway Agency,19,Douglas County,0,0,No Place Code,1953,599,Concrete Continuous,Tee Beam,4,175.9,I-5 (HWY 001)@ METZ HILL,METZ HILL ROAD    ,Fair,70,5365.6,43.4609,-123.32164,15,48.9
41,Oregon,08167 001 20344,State Highway Agency,39,Lane County,0,0,No Place Code,1960,975,Prestressed Concrete,Stringer/Multi-beam or Girder,4,238.8,I-5 (HWY 001)           ,COLEMAN ROAD      ,Fair,63,6895.8,44.198673,-123.06067,1,76.4
41,Oregon,09358 069 01005,State Highway Agency,39,Lane County,23850,23850,Eugene city,1965,1229,Prestressed Concrete,Stringer/Multi-beam or Girder,4,225.1,HWY 069                 ,DELTA HWY (CO RD) ,Fair,58,11223.7,44.09159,-123.09918,11,67.9
41,Oregon,09666 123 01115,State Highway Agency,51,Multnomah County,59000,59000,Portland city,1978,24527,Prestressed Concrete Continuous,Box Beam or Girders - Multiple,3,336.9,Hwy 064 and TriMet      ,Hwy 123           ,Fair,45,35042.8,45.560753,-122.56349,17,145.3
41,Oregon,09667 064 02327,State Highway Agency,51,Multnomah County,46700,59000,Portland city,1978,68648,Prestressed Concrete Continuous,Box Beam or Girders - Multiple,2,351,"Hwy 064 (I-205), LT RL  ",Prescott St Conn  ,Fair,45,21883,45.555397,-122.56704,5,176.8
41,Oregon,08704A069 00992,State Highway Agency,39,Lane County,23850,23850,Eugene city,1966,26536,Concrete Continuous,Slab,5,138.5,WILLAMETTE R OFLOW EB   ,HWY 69 (EB)       ,Fair,57,7676.6,44.09252,-123.10167,28,28.5
41,Oregon,08704 069 00992,State Highway Agency,39,Lane County,23850,23850,Eugene city,1961,26536,Prestressed Concrete,Slab,5,126,WILLAMETTE R OFLOW WB   ,HWY 69 (WB)       ,Fair,62,4050.7,44.092716,-123.10164,0,26.9
41,Oregon,39C149173000001,State Highway Agency,39,Lane County,23850,23850,Eugene city,1979,26536,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,2,167.3,DEBRICK SLOUGH          ,HWY 69 WB CONN    ,Good,44,8783.3,44.093304,-123.10186,22,83
41,Oregon,21238 163 01391,State Highway Agency,47,Marion County,0,0,No Place Code,2012,1453,Prestressed Concrete,Slab,1,38.4,Creek                   ,OR 214 (Hwy 163)  ,Good,11,1536.4,44.865532,-122.8246,0,38.4
41,Oregon,01802C161 00550,State Highway Agency,5,Clackamas County,0,0,No Place Code,1986,5159,Prestressed Concrete,Slab,3,129.9,Rock Creek              ,OR 211 (HWY 161)  ,Good,37,5711.8,45.144962,-122.72246,35,49.9
41,Oregon,07031A068 00225,State Highway Agency,51,Multnomah County,59000,59000,Portland city,1985,23696,Prestressed Concrete,Slab,3,153.9,HWY 2                   ,OR 213 (HWY 068)  ,Fair,38,16104,45.533424,-122.579,27,60.4
41,Oregon,01994 068 00224,State Highway Agency,51,Multnomah County,59000,59000,Portland city,1934,23696,Concrete Continuous,Slab,5,116.1,UPRR and TriMet         ,OR 213 (NE 82nd)  ,Fair,89,13603.2,45.5339,-122.57897,26,30.8
41,Oregon,07999 068 00226,State Highway Agency,51,Multnomah County,59000,59000,Portland city,1956,23696,Steel,Stringer/Multi-beam or Girder,1,351.7,Hwy 068-82nd Ave        ,Hwy 068 Co-Halsey ,Fair,67,17885.3,45.534412,-122.57926,99,76.8
41,Oregon,07999C068 00243,State Highway Agency,51,Multnomah County,59000,59000,Portland city,1985,23696,Prestressed Concrete,Slab,2,377.6,Hwy 002 &WB On Ramp     ,Hwy 068 Conn      ,Fair,38,15238.8,45.53402,-122.58003,28,68.2
41,Oregon,08638 069 00959,State Highway Agency,39,Lane County,23850,65400,Santa Clara CDP,1961,38508,Steel Continuous,Stringer/Multi-beam or Girder,3,620.1,WILLAMETTE R & RIVER AVE,HWY 69 (WB)       ,Fair,62,24209.1,44.09543,-123.10684,0,190
41,Oregon,08638A069 00959,State Highway Agency,39,Lane County,23850,65400,Santa Clara CDP,1967,38508,Steel Continuous,Stringer/Multi-beam or Girder,3,620.1,WILLAMETTE R & RIVER AVE,HWY 69 (EB)       ,Fair,56,23598.8,44.09536,-123.10699,0,190
41,Oregon,08251N001 20534,State Highway Agency,43,Linn County,0,0,No Place Code,1958,18076,Concrete Continuous,Slab,3,75.1,SMALL CREEK             ,I-5 (HWY 001) NB  ,Fair,65,3179.8,44.226177,-123.060555,0,27.9
41,Oregon,09728 064 00640,State Highway Agency,5,Clackamas County,80150,80150,West Linn city,1970,37279,Prestressed Concrete,Box Beam or Girders - Multiple,1,137.1,10th Street             ,Hwy 064 (I-205 NB),Fair,53,6074.1,45.34735,-122.65184,6,137.1
41,Oregon,09728A064 00640,State Highway Agency,5,Clackamas County,80150,80150,West Linn city,1970,37279,Prestressed Concrete,Box Beam or Girders - Multiple,1,141.1,10th Street             ,Hwy 064 (I-205 SB),Fair,53,6248.4,45.34771,-122.65185,8,141.1
41,Oregon,08251S001 20534,State Highway Agency,43,Linn County,0,0,No Place Code,1958,18076,Concrete Continuous,Slab,3,75.1,SMALL CREEK             ,I-5 (HWY 001) SB  ,Fair,65,3179.8,44.226166,-123.060936,0,27.9
41,Oregon,08852 001C14683,State Highway Agency,19,Douglas County,0,0,No Place Code,1962,28,Prestressed Concrete,Stringer/Multi-beam or Girder,4,270,I-5 (HWY 001)           ,RICE VALLEY RD    ,Fair,61,7795.6,43.51305,-123.31536,0,83
41,Oregon,08402 123 01041,State Highway Agency,51,Multnomah County,59000,59000,Portland city,1958,25083,Concrete Continuous,Tee Beam,3,174.9,Hwy 068                 ,Hwy 123           ,Fair,65,13883.9,45.562664,-122.57768,0,85
41,Oregon,08401B068C00037,State Highway Agency,51,Multnomah County,59000,59000,Portland city,1960,12501,Concrete Continuous,Tee Beam,4,184.1,Hwy 068                 ,Columbia Blvd     ,Fair,63,12318.6,45.564644,-122.57768,14,51.8
41,Oregon,01771A211 00145,State Highway Agency,43,Linn County,0,0,No Place Code,1973,5493,Prestressed Concrete Continuous,Box Beam or Girders - Multiple,3,1080.1,South Santiam River     ,OR 226 (Hwy 211)  ,Fair,50,49963,44.630386,-122.92358,0,210
41,Oregon,08250 001 20705,State Highway Agency,43,Linn County,0,0,No Place Code,1959,1051,Prestressed Concrete,Stringer/Multi-beam or Girder,4,238.8,I-5 (HWY 001)           ,PRICEBORO ROAD    ,Fair,64,6895.8,44.251003,-123.06082,0,76.4
41,Oregon,09734A064 00584,State Highway Agency,5,Clackamas County,80150,80150,West Linn city,1970,37279,Prestressed Concrete,Box Beam or Girders - Multiple,1,136.2,Blankenship Rd          ,Hwy 064 (I-205 SB),Fair,53,6030.5,45.35178,-122.66057,30,136.2
41,Oregon,08077 162 01004,State Highway Agency,47,Marion County,0,0,No Place Code,1960,20584,Prestressed Concrete,Stringer/Multi-beam or Girder,5,275.9,OR 22 (Hwy 162)         ,Albus Rd.         ,Fair,63,7966.1,44.84293,-122.84802,33,59.1
41,Oregon,09734 064 00584,State Highway Agency,5,Clackamas County,80150,80150,West Linn city,1970,37279,Prestressed Concrete,Box Beam or Girders - Multiple,1,136.2,Blankenship Rd          ,Hwy 064 (I-205 NB),Fair,53,6030.5,45.35173,-122.66123,29,136.2
41,Oregon,04063 200 04085,State Highway Agency,39,Lane County,0,0,No Place Code,1960,1376,Concrete,Channel Beam,1,21.7,SMALL STREAM            ,HWY 200           ,Fair,63,660.7,43.7951,-123.227196,0,21.7
41,Oregon,21434 200 04043,State Highway Agency,39,Lane County,0,0,No Place Code,2012,1376,Prestressed Concrete,Slab,2,86.6,S FORK SIUSLAW RIVER    ,HWY 200           ,Good,11,3353.2,43.8012,-123.2271,45,43.6
41,Oregon,20861 231 02210,State Highway Agency,19,Douglas County,0,0,No Place Code,2009,2966,Steel Continuous,Stringer/Multi-beam or Girder,2,299.9,CALAPOOYA CREEK         ,OR 138 (HWY 231)  ,Fair,14,13970.3,43.4002,-123.3742,30,180.1
41,Oregon,08249 001F20906,State Highway Agency,43,Linn County,0,0,No Place Code,1959,1560,Concrete Continuous,Tee Beam,5,169.9,LITTLE MUDDY CREEK      ,DIAMOND HILL DRIVE,Fair,64,5241.2,44.280148,-123.05908,0,36.1
41,Oregon,08248 001 20906,State Highway Agency,43,Linn County,0,0,No Place Code,1959,323,Prestressed Concrete,Stringer/Multi-beam or Girder,4,238.8,I-5 (Hwy 1)             ,Diamond Hill Drive,Fair,64,7366,44.28014,-123.06089,0,76.4
41,Oregon,07032A002 00355,State Highway Agency,51,Multnomah County,59000,59000,Portland city,1955,135340,Concrete,Frame,1,35.4,OXNG Hwy 002 WB Conn    ,Hwy 002           ,Fair,68,6835.5,45.527676,-122.604836,99,32.2
41,Oregon,09735A064 00514,State Highway Agency,5,Clackamas County,0,80150,West Linn city,1970,37279,Concrete Continuous,Box Beam or Girders - Multiple,3,208,Woodbine Rd             ,Hwy 064 (I-205 SB),Fair,53,9212.8,45.36053,-122.66818,12,107.9
41,Oregon,09735 064 00514,State Highway Agency,5,Clackamas County,0,0,No Place Code,1970,37279,Concrete Continuous,Box Beam or Girders - Multiple,3,208,Woodbine Rd             ,Hwy 064 (I-205 MB),Fair,53,9212.8,45.36032,-122.66872,8,107.9
41,Oregon,09744 069 00846,State Highway Agency,39,Lane County,23850,23850,Eugene city,1970,64323,Prestressed Concrete,Stringer/Multi-beam or Girder,1,225.1,RIVER ROAD              ,HWY 69            ,Fair,53,20379.9,44.097054,-123.12858,18,140.1
41,Oregon,02061 01E 02203,State Highway Agency,5,Clackamas County,10750,10750,Canby city,1936,9751,Steel,Truss - Deck,3,599.7,Molalla River           ,Hwy 081 NB        ,Fair,87,21250.5,45.2555,-122.7074,0,81.4
41,Oregon,04272 211 00073,State Highway Agency,43,Linn County,0,0,No Place Code,1961,5493,Concrete,Channel Beam,2,38.1,Mill Creek              ,OR 226 (Hwy 211)  ,Fair,62,1173.7,44.63015,-122.93669,0,19
41,Oregon,09554 171 00038,State Highway Agency,5,Clackamas County,48650,48650,Milwaukie city,1968,24798,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,4,245.1,UPRR                    ,OR 224 (HWY 171)  ,Fair,55,19940.8,45.448742,-122.63649,12,63
41,Oregon,02061A01E 02203,State Highway Agency,5,Clackamas County,10750,10750,Canby city,1963,9751,Prestressed Concrete,Stringer/Multi-beam or Girder,10,589.2,Mollala River           ,Hwy 81 SB         ,Fair,60,22618.4,45.2556,-122.7075,38,81
41,Oregon,09564 140 04870,State Highway Agency,47,Marion County,0,0,No Place Code,1966,7305,Prestressed Concrete,Stringer/Multi-beam or Girder,2,228,Abiqua Creek            ,OR 214 (Hwy 140)  ,Fair,57,8752.7,45.031467,-122.79074,0,107.9
41,Oregon,01949 01E 00597,State Highway Agency,5,Clackamas County,48650,48650,Milwaukie city,1934,26143,Concrete Continuous,Slab,2,27.9,Kellogg Lake Outlet     ,OR 99E(Hwy 81)    ,Fair,89,2790.5,45.44171,-122.64184,0,27.9
41,Oregon,00196A045 05393,State Highway Agency,19,Douglas County,0,0,No Place Code,1976,4389,Concrete,Culvert,1,28.9,ROCK CREEK              ,OR 38 (HWY 045)   ,Good,47,1345.1,43.69966,-123.27491,30,28.9
41,Oregon,08246N001 21039,State Highway Agency,43,Linn County,0,0,No Place Code,1959,18076,Concrete Continuous,Tee Beam,4,141.1,Muddy Creek             ,I-5 (Hwy 1) NB    ,Fair,64,5970.7,44.299316,-123.060776,22,36.1
41,Oregon,08246S001 21039,State Highway Agency,43,Linn County,0,0,No Place Code,1959,18076,Concrete Continuous,Tee Beam,4,141.1,Muddy Creek             ,I-5 (Hwy 1) SB    ,Fair,64,5970.7,44.299423,-123.06119,22,36.1
41,Oregon,09669A171C00033,State Highway Agency,5,Clackamas County,48650,48650,Milwaukie city,1994,10274,Prestressed Concrete Continuous,Box Beam or Girders - Multiple,8,1285.1,OR 99E (HWY 81)         ,OR 224 (HWY 171)  ,Fair,29,47221.7,45.450127,-122.64161,0,279.9
41,Oregon,09668 171 00011,State Highway Agency,5,Clackamas County,48650,48650,Milwaukie city,1969,24798,Concrete Continuous,Box Beam or Girders - Multiple,3,433.1,OR 99E (HWY 81)         ,OR 224 (HWY 171)  ,Fair,54,33247.5,45.449154,-122.64224,12,165
41,Oregon,09670A01EC00551,State Highway Agency,5,Clackamas County,48650,48650,Milwaukie city,1968,10847,Concrete Continuous,Slab,3,149.9,Johnson CK              ,Hwy 81SB - Hwy 171,Fair,55,5853.7,45.448475,-122.64284,99,60
41,Oregon,17124 000000000,State Highway Agency,51,Multnomah County,0,59000,Portland city,1992,43859,Concrete,Box Beam or Girders - Multiple,1,113.8,UPRR                    ,TACOMA BLVD.      ,Fair,31,7096.6,45.46431,-122.63713,11,113.8
41,Oregon,08245N001 21092,State Highway Agency,43,Linn County,0,0,No Place Code,1958,18076,Concrete Continuous,Slab,3,75.1,Little Muddy Creek      ,I-5 (Hwy 1) NB    ,Fair,65,3179.8,44.30715,-123.0608,29,27.9
41,Oregon,02008A01E 00443,State Highway Agency,51,Multnomah County,59000,59000,Portland city,1991,43859,Prestressed Concrete,Box Beam or Girders - Multiple,1,96.1,Johnson Creek           ,OR 99E(Hwy 81)    ,Good,32,11700.7,45.46386,-122.638435,20,96.1
41,Oregon,16926 01E 00440,State Highway Agency,51,Multnomah County,59000,59000,Portland city,1992,43859,Prestressed Concrete,Stringer/Multi-beam or Girder,2,200.1,99E OR 81               ,Tacoma Blvd.      ,Fair,31,11556.1,45.46429,-122.63829,6,140.1
41,Oregon,08245S001 21092,State Highway Agency,43,Linn County,0,0,No Place Code,1958,18076,Concrete Continuous,Slab,3,75.1,Little Muddy Creek      ,I-5 (Hwy 1) SB    ,Fair,65,3179.8,44.30701,-123.06121,30,27.9
41,Oregon,17082 01EC00450,State Highway Agency,51,Multnomah County,59000,59000,Portland city,1992,43859,Concrete,Box Beam or Girders - Multiple,1,107.9,Johnson Creek           ,OR 99E (HWY81)CO  ,Fair,31,6232.7,45.4638,-122.63941,13,107.9
41,Oregon,00444B045 05368,State Highway Agency,19,Douglas County,0,0,No Place Code,1976,4389,Prestressed Concrete,Stringer/Multi-beam or Girder,1,110.9,SAND CREEK              ,OR 38 (HWY 045)   ,Fair,47,4693.3,43.699768,-123.279785,30,110.9
41,Oregon,18016 162 00890,State Highway Agency,47,Marion County,0,0,No Place Code,1997,20584,Prestressed Concrete Continuous,Box Beam or Girders - Multiple,2,440,Hwy 162 (OR 22)         ,Aumsville-Shaw Hwy,Fair,26,19053.4,44.85259,-122.86608,0,220.1
41,Oregon,17424 162 00890,State Highway Agency,47,Marion County,0,0,No Place Code,1997,10292,Prestressed Concrete,Stringer/Multi-beam or Girder,2,115.2,Beaver Creek            ,OR 22 (Hwy 162) WB,Fair,26,7405.1,44.85306,-122.86655,50,57.4
41,Oregon,21163 231 02115,State Highway Agency,19,Douglas County,0,0,No Place Code,2010,2659,Steel,Stringer/Multi-beam or Girder,1,128.9,DODGE CREEK             ,OR 138 (HWY 231)  ,Good,13,5499.3,43.41146,-123.38337,30,128.9
41,Oregon,08076 162 00888,State Highway Agency,47,Marion County,0,0,No Place Code,1960,10292,Concrete Continuous,Tee Beam,3,127,Beaver Creek            ,OR 22 (Hwy 162) EB,Fair,63,7498.1,44.853012,-122.867096,40,48.9
41,Oregon,16553 002C00280,State Highway Agency,51,Multnomah County,59000,59000,Portland city,1985,67670,Prestressed Concrete Continuous,Box Beam or Girders - Single or Spread,5,702.1,UPRR and TriMet         ,43rd Ave Off Ramp ,Fair,38,20731.3,45.532455,-122.618614,0,193.9
